15722,1066,542
15723,1094,542
15724,1122,542
15725,1150,542
15726,1178,542
15727,2,578
15728,30,578
15729,58,578
15731,86,578
15732,114,578
15733,142,578
15734,170,578
15735,198,578
15736,226,578
15737,254,578
15738,282,578
15739,310,578
15740,338,578
15741,366,578
15742,394,578
15743,422,578
15744,450,578
15745,478,578
15746,506,578
15747,534,578
15748,562,578
15749,590,578
15750,618,578
15751,646,578
15752,674,578
15753,702,578
15754,730,578
15755,758,578
15756,786,578
15757,814,578
15758,842,578
15759,870,578
15760,898,578
15761,926,578
15762,954,578
15763,982,578
15764,1010,578
15765,1038,578
15766,1066,578
15767,1094,578
15768,1122,578
15770,1150,578
15772,1178,578
15773,2,614
15774,30,614
15775,58,614
15776,86,614
15777,114,614
15778,142,614
15779,170,614
15780,198,614
15781,226,614
15782,254,614
15783,282,614
15784,310,614
15785,338,614
15786,366,614
15787,394,614
15788,422,614
15789,450,614
15790,478,614
15791,506,614
15792,534,614
15793,562,614
15794,590,614
15795,618,614
15796,646,614
15797,674,614
15798,702,614
15799,730,614
15800,758,614
15801,786,614
15802,814,614
15803,842,614
15804,870,614
15805,898,614
15806,926,614
16001,954,614
16002,982,614
16003,1010,614
16004,1038,614
16005,1066,614
16006,1094,614
16007,1122,614
16008,1150,614
16009,1178,614
16010,2,650
16011,30,650
16012,58,650
16105,86,650
16106,114,650
16107,142,650
16108,170,650
16109,198,650
16110,226,650
16111,254,650
16112,282,650
16113,310,650
16114,338,650
16115,366,650
16116,394,650
16117,422,650
16118,450,650
16119,478,650
16120,506,650
16121,534,650
16202,562,650
16203,590,650
16206,618,650
16207,646,650
16208,674,650
16209,702,650
16210,730,650
16211,758,650
16214,786,650
16215,814,650
16216,842,650
16217,870,650
16218,898,650
16219,926,650
16222,954,650
16223,982,650
16224,1010,650
16225,1038,650
16226,1066,650
16227,1094,650
16301,1122,650
16302,1150,650
16401,1178,650
16501,2,686
16502,30,686
16503,58,686
16504,86,686
16505,114,686
16508,142,686
16509,170,686
16510,198,686
16511,226,686
16512,254,686
16513,282,686
16514,310,686
16515,338,686
16516,366,686
16517,394,686
16518,422,686
16519,450,686
16576,478,686
16577,506,686
16578,534,686
16579,562,686
16580,590,686
16581,618,686
16582,646,686
16583,674,686
16584,702,686
16585,730,686
16601,758,686
16602,786,686
16603,814,686
16604,842,686
16605,870,686
16606,898,686
16607,926,686
16609,954,686
16701,982,686
16702,1010,686
16703,1038,686
16704,1066,686
16705,1094,686
17001,1122,686
17002,1150,686
17003,1178,686
17004,2,722
17005,30,722
17006,58,722
17007,86,722
17008,114,722
17021,142,722
17022,170,722
17023,198,722
17024,226,722
17025,254,722
17026,282,722
17027,310,722
17028,338,722
17029,366,722
17030,394,722
17031,422,722
17032,450,722
17033,478,722
17034,506,722
17035,534,722
17036,562,722
17041,590,722
17042,618,722
17043,646,722
17044,674,722
17045,702,722
17046,730,722
17047,758,722
17048,786,722
17049,814,722
17061,842,722
17062,870,722
17063,898,722
17064,926,722
17065,954,722
17066,982,722
17067,1010,722
17068,1038,722
17069,1066,722
17070,1094,722
17071,1122,722
17072,1150,722
17073,1178,722
17074,2,758
17075,30,758
17076,58,758
17081,86,758
17082,114,758
17083,142,758
17084,170,758
17085,198,758
17086,226,758
17087,254,758
17088,282,758
17101,310,758
17102,338,758
17103,366,758
17104,394,758
17105,422,758
17106,450,758
17107,478,758
17108,506,758
17109,534,758
17110,562,758
17111,590,758
17112,618,758
17113,646,758
17114,674,758
17115,702,758
17116,730,758
17121,758,758
17122,786,758
17123,814,758
17124,842,758
17125,870,758
17126,898,758
17127,926,758
17128,954,758
17141,982,758
17142,1010,758
17143,1038,758
17144,1066,758
17145,1094,758
17161,1122,758
17162,1150,758
17163,1178,758
17181,2,794
17182,30,794
17183,58,794
17184,86,794
17185,114,794
17186,142,794
17187,170,794
17188,198,794
17189,226,794
17190,254,794
17191,282,794
17192,310,794
17193,338,794
17194,366,794
17195,394,794
17196,422,794
17201,450,794
17202,478,794
17203,506,794
17204,534,794
17205,562,794
17206,590,794
17207,618,794
17208,646,794
17221,674,794
17222,702,794
17223,730,794
17224,758,794
17225,786,794
17226,814,794
17227,842,794
17228,870,794
17229,898,794
17230,926,794
17231,954,794
17232,982,794
17233,1010,794
17234,1038,794
17235,1066,794
17236,1094,794
17241,1122,794
17242,1150,794
17243,1178,794
17244,2,830
17245,30,830
17261,58,830
17262,86,830
17263,114,830
17264,142,830
17265,170,830
17266,198,830
17267,226,830
17268,254,830
17281,282,830
17282,310,830
17283,338,830
17284,366,830
17285,394,830
17301,422,830
17302,450,830
17303,478,830
17304,506,830
17305,534,830
17306,562,830
17307,590,830
17308,618,830
17321,646,830
17322,674,830
17323,702,830
17324,730,830
17325,758,830
17326,786,830
17327,814,830
17328,842,830
17329,870,830
17330,898,830
17331,926,830
17341,954,830
17342,982,830
17343,1010,830
17344,1038,830
17345,1066,830
17346,1094,830
17347,1122,830
17348,1150,830
17361,1178,830
17381,2,866
17382,30,866
17383,58,866
17384,86,866
17385,114,866
17386,142,866
17387,170,866
17388,198,866
17389,226,866
17390,254,866
17391,282,866
17392,310,866
17393,338,866
17394,366,866
17395,394,866
17396,422,866
17401,450,866
17402,478,866
17403,506,866
17404,534,866
17405,562,866
17406,590,866
17407,618,866
17408,646,866
17409,674,866
17410,702,866
17411,730,866
17412,758,866
17413,786,866
17414,814,866
17415,842,866
17416,870,866
17421,898,866
17422,926,866
17423,954,866
17424,982,866
17425,1010,866
17426,1038,866
17427,1066,866
17428,1094,866
17441,1122,866
17442,1150,866
17443,1178,866
17444,2,902
17445,30,902
17446,58,902
17447,86,902
17448,114,902
17449,142,902
17450,170,902
17451,198,902
17452,226,902
17453,254,902
17454,282,902
17455,310,902
17456,338,902
17461,366,902
17462,394,902
17463,422,902
17464,450,902
17465,478,902
17466,506,902
17467,534,902
17468,562,902
17481,590,902
17482,618,902
17483,646,902
17484,674,902
17501,702,902
17502,730,902
17503,758,902
17504,786,902
17505,814,902
17506,842,902
17507,870,902
17508,898,902
17509,926,902
17510,954,902
17511,982,902
17512,1010,902
17513,1038,902
17514,1066,902
17515,1094,902
17516,1122,902
17521,1150,902
17522,1178,902
17523,2,938
17524,30,938
17525,58,938
17526,86,938
17527,114,938
17528,142,938
17529,170,938
17530,198,938
17531,226,938
17532,254,938
17533,282,938
17534,310,938
17535,338,938
17536,366,938
17541,394,938
17542,422,938
17543,450,938
17544,478,938
17545,506,938
17546,534,938
17547,562,938
17548,590,938
17561,618,938
17562,646,938
17581,674,938
17582,702,938
17583,730,938
17601,758,938
17602,786,938
17603,814,938
17604,842,938
17605,870,938
17621,898,938
17622,926,938
17623,954,938
17624,982,938
17625,1010,938
17626,1038,938
17627,1066,938
17628,1094,938
17629,1122,938
17630,1150,938
17631,1178,938
17632,2,974
17633,30,974
17634,58,974
17635,86,974
17636,114,974
17641,142,974
17642,170,974
17643,198,974
17644,226,974
17645,254,974
17646,282,974
17647,310,974
17648,338,974
17649,366,974
17650,394,974
17651,422,974
17652,450,974
17653,478,974
17654,506,974
17655,534,974
17656,562,974
17661,590,974
17662,618,974
17663,646,974
17664,674,974
17681,702,974
17682,730,974
17683,758,974
17684,786,974
17685,814,974
17686,842,974
17687,870,974
17688,898,974
17701,926,974
17702,954,974
17703,982,974
17704,1010,974
17705,1038,974
17706,1066,974
17707,1094,974
17708,1122,974
17721,1150,974
17722,1178,974
17723,2,1010
17724,30,1010
17725,58,1010
17726,86,1010
17727,114,1010
17728,142,1010
17729,170,1010
17730,198,1010
17731,226,1010
17732,254,1010
17733,282,1010
17734,310,1010
17735,338,1010
17736,366,1010
17741,394,1010
17742,422,1010
17743,450,1010
17744,478,1010
17745,506,1010
17746,534,1010
17747,562,1010
17748,590,1010
17761,618,1010
17762,646,1010
17763,674,1010
17764,702,1010
17765,730,1010
17766,758,1010
17767,786,1010
17768,814,1010
17769,842,1010
17770,870,1010
17771,898,1010
17772,926,1010
17773,954,1010
17774,982,1010
17775,1010,1010
17776,1038,1010
17781,1066,1010
17782,1094,1010
17783,1122,1010
17784,1150,1010
17785,1178,1010
17786,2,1046
17787,30,1046
17788,58,1046
17789,86,1046
17790,114,1046
17791,142,1046
17792,170,1046
17793,198,1046
17794,226,1046
17795,254,1046
17796,282,1046
17801,310,1046
17802,338,1046
17803,366,1046
17804,394,1046
17805,422,1046
17806,450,1046
17807,478,1046
17808,506,1046
17809,534,1046
17810,562,1046
17811,590,1046
17812,618,1046
17813,646,1046
17814,674,1046
17815,702,1046
17816,730,1046
17821,758,1046
17822,786,1046
17823,814,1046
17824,842,1046
17825,870,1046
17826,898,1046
17827,926,1046
17828,954,1046
17829,982,1046
17830,1010,1046
17831,1038,1046
17832,1066,1046
17833,1094,1046
17834,1122,1046
17835,1150,1046
17836,1178,1046
17841,2,1082
17842,30,1082
17843,58,1082
17844,86,1082
17845,114,1082
17846,142,1082
17847,170,1082
17848,198,1082
17849,226,1082
17850,254,1082
17851,282,1082
17852,310,1082
17853,338,1082
17854,366,1082
17855,394,1082
17856,422,1082
17861,450,1082
17862,478,1082
17863,506,1082
17864,534,1082
17865,562,1082
17866,590,1082
17867,618,1082
17868,646,1082
17869,674,1082
17870,702,1082
17871,730,1082
17872,758,1082
17873,786,1082
17874,814,1082
17875,842,1082
17876,870,1082
17881,898,1082
17882,926,1082
17883,954,1082
17884,982,1082
17901,1010,1082
17902,1038,1082
17903,1066,1082
17904,1094,1082
17905,1122,1082
17906,1150,1082
17907,1178,1082
17908,2,1118
17921,30,1118
17922,58,1118
17923,86,1118
17924,114,1118
17941,142,1118
17942,170,1118
17943,198,1118
17944,226,1118
17945,254,1118
17961,282,1118
17962,310,1118
17963,338,1118
17964,366,1118
17965,394,1118
17966,422,1118
17967,450,1118
17968,478,1118
17969,506,1118
17970,534,1118
17971,562,1118
17972,590,1118
17973,618,1118
17974,646,1118
17975,674,1118
17976,702,1118
17981,730,1118
17982,758,1118
17983,786,1118
17984,814,1118
17985,842,1118
17986,870,1118
17987,898,1118
17988,926,1118
17989,954,1118
17990,982,1118
17991,1010,1118
17992,1038,1118
17993,1066,1118
17994,1094,1118
17995,1122,1118
17996,1150,1118
18001,1178,1118
18002,2,1154
18003,30,1154
18004,58,1154
18005,86,1154
18006,114,1154
18007,142,1154
18008,170,1154
18009,198,1154
18010,226,1154
18011,254,1154
18012,282,1154
18013,310,1154
18014,338,1154
18015,366,1154
18016,394,1154
18021,422,1154
18022,450,1154
18023,478,1154
18024,506,1154
18025,534,1154
18026,562,1154
18027,590,1154
18028,618,1154
18029,646,1154
18030,674,1154
18031,702,1154
18032,730,1154
18033,758,1154
18034,786,1154
18035,814,1154
18036,842,1154
18041,870,1154
18042,898,1154
18043,926,1154
18044,954,1154
18061,982,1154
18062,1010,1154
18063,1038,1154
18064,1066,1154
18081,1094,1154
18082,1122,1154
18083,1150,1154
18084,1178,1154
18085,2,1190
18086,30,1190
18087,58,1190
18088,86,1190
18121,114,1190
18122,142,1190
18123,170,1190
18124,198,1190
18141,226,1190
18142,254,1190
18143,282,1190
18144,310,1190
18145,338,1190
18161,366,1190
18162,394,1190
18163,422,1190
18164,450,1190
18165,478,1190
18201,506,1190
18202,534,1190
18203,562,1190
18204,590,1190
18221,618,1190
18222,646,1190
18223,674,1190
18224,702,1190
18225,730,1190
18226,758,1190
18227,786,1190
18228,814,1190
18241,842,1190
18242,870,1190
18243,898,1190
18244,926,1190
18245,954,1190
18246,982,1190
18247,1010,1190
18248,1038,1190
18261,1066,1190
18262,1094,1190
18263,1122,1190
18264,1150,1190
18265,1178,1190
18266,2,1226
18267,30,1226
18268,58,1226
18269,86,1226
18270,114,1226
18271,142,1226
18272,170,1226
18273,198,1226
18274,226,1226
18275,254,1226
18276,282,1226
18281,310,1226
18282,338,1226
18283,366,1226
18284,394,1226
18301,422,1226
18302,450,1226
18303,478,1226
18304,506,1226
18305,534,1226
18321,562,1226
18322,590,1226
18323,618,1226
18324,646,1226
18325,674,1226
18341,702,1226
18342,730,1226
18343,758,1226
18361,786,1226
18362,814,1226
18363,842,1226
18364,870,1226
18365,898,1226
18366,926,1226
18367,954,1226
18368,982,1226
18369,1010,1226
18370,1038,1226
18371,1066,1226
18401,1094,1226
18402,1122,1226
18403,1150,1226
18404,1178,1226
18405,2,1262
18421,30,1262
18422,58,1262
18423,86,1262
18424,114,1262
18425,142,1262
18426,170,1262
18427,198,1262
18428,226,1262
18441,254,1262
18442,282,1262
18443,310,1262
18444,338,1262
18445,366,1262
18446,394,1262
18447,422,1262
18448,450,1262
18449,478,1262
18450,506,1262
18451,534,1262
18452,562,1262
18453,590,1262
18454,618,1262
18455,646,1262
18456,674,1262
18461,702,1262
18462,730,1262
18463,758,1262
18464,786,1262
18465,814,1262
18466,842,1262
18467,870,1262
18468,898,1262
18469,926,1262
18470,954,1262
18471,982,1262
18472,1010,1262
18473,1038,1262
18474,1066,1262
18475,1094,1262
18476,1122,1262
18481,1150,1262
18482,1178,1262
18483,2,1298
18484,30,1298
18485,58,1298
18486,86,1298
18487,114,1298
18488,142,1298
18489,170,1298
18490,198,1298
18491,226,1298
18492,254,1298
18493,282,1298
18494,310,1298
18495,338,1298
18496,366,1298
18501,394,1298
18502,422,1298
18503,450,1298
18504,478,1298
18521,506,1298
18522,534,1298
18523,562,1298
18524,590,1298
18541,618,1298
18542,646,1298
18543,674,1298
18544,702,1298
18545,730,1298
18546,758,1298
18547,786,1298
18548,814,1298
18549,842,1298
18550,870,1298
18551,898,1298
18552,926,1298
18561,954,1298
18562,982,1298
18563,1010,1298
18564,1038,1298
18565,1066,1298
18566,1094,1298
18567,1122,1298
18568,1150,1298
18581,1178,1298
18582,2,1334
18583,30,1334
18584,58,1334
18585,86,1334
18586,114,1334
18587,142,1334
18588,170,1334
18601,198,1334
18602,226,1334
18603,254,1334
18604,282,1334
18605,310,1334
18606,338,1334
18607,366,1334
18608,394,1334
18621,422,1334
18622,450,1334
18623,478,1334
18624,506,1334
18625,534,1334
18641,562,1334
18642,590,1334
18643,618,1334
18644,646,1334
18645,674,1334
18646,702,1334
18647,730,1334
18648,758,1334
18661,786,1334
18662,814,1334
18681,842,1334
18682,870,1334
18683,898,1334
18684,926,1334
18685,954,1334
18686,982,1334
18687,1010,1334
18688,1038,1334
18689,1066,1334
18690,1094,1334
18701,1122,1334
18702,1150,1334
18703,1178,1334
18704,2,1370
18705,30,1370
18706,58,1370
18707,86,1370
18708,114,1370
18721,142,1370
18722,170,1370
18723,198,1370
18724,226,1370
18741,254,1370
18742,282,1370
18743,310,1370
18744,338,1370
18745,366,1370
18746,394,1370
18761,422,1370
18762,450,1370
18763,478,1370
18764,506,1370
18765,534,1370
18766,562,1370
18781,590,1370
18782,618,1370
18783,646,1370
18784,674,1370
18785,702,1370
18786,730,1370
18801,758,1370
18802,786,1370
18803,814,1370
18821,842,1370
18822,870,1370
18823,898,1370
18841,926,1370
18842,954,1370
18861,982,1370
18862,1010,1370
18863,1038,1370
18881,1066,1370
18882,1094,1370
18883,1122,1370
18884,1150,1370
18885,1178,1370
18886,2,1406
18887,30,1406
18888,58,1406
18889,86,1406
18890,114,1406
18891,142,1406
18892,170,1406
18893,198,1406
18894,226,1406
18895,254,1406
18896,282,1406
18901,310,1406
18902,338,1406
18903,366,1406
18921,394,1406
18922,422,1406
18923,450,1406
18924,478,1406
18925,506,1406
18941,534,1406
18942,562,1406
18943,590,1406
18944,618,1406
18945,646,1406
